locus,locus_coords,cell_type,group,dataset,normalisation,resolution_bp,chrom,bin1_start,bin2_start,observed,expected,oe
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67360158,7,8.283783783783784,0.8450244698205546
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67370158,6,7.971428571428572,0.7526881720430108
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67380158,10,8.366197183098592,1.195286195286195
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67390158,9,7.014285714285714,1.283095723014257
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67400158,7,6,1.166666666666667
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67410158,6,6.46969696969697,0.927400468384075
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67420158,7,5.828125,1.201072386058981
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67430158,9,5.072463768115942,1.774285714285714
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67440158,10,4.967741935483871,2.012987012987013
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67450158,6,5.142857142857143,1.166666666666667
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67460158,6,4.8,1.25
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67470158,11,4.844827586206897,2.270462633451957
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67480158,3,4.491228070175438,0.66796875
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67490158,6,4.75925925925926,1.260700389105058
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67500158,5,4.450980392156863,1.123348017621145
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67510158,6,4.24,1.415094339622641
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67520158,13,4.481481481481482,2.900826446280992
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67530158,12,3.807692307692307,3.151515151515152
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67540158,6,4.340909090909091,1.382198952879581
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67550158,4,3.723404255319149,1.074285714285714
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67560158,5,3.023809523809524,1.653543307086614
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67570158,3,3.444444444444445,0.8709677419354839
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67580158,4,3.48780487804878,1.146853146853147
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67590158,4,2.95,1.35593220338983
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67600158,4,3.2,1.25
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67610158,1,3.428571428571428,0.2916666666666667
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67620158,3,3.142857142857143,0.9545454545454546
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67630158,1,2.641025641025641,0.3786407766990291
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67640158,3,2.931034482758621,1.023529411764706
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67650158,1,2.945945945945946,0.3394495412844036
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67660158,3,2.393939393939394,1.253164556962025
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67670158,6,2.5625,2.341463414634146
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67680158,1,2.217391304347826,0.4509803921568628
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67690158,3,1.925925925925926,1.557692307692308
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67700158,3,1.769230769230769,1.695652173913043
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67710158,1,1.586206896551724,0.6304347826086957
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67720158,1,1.733333333333333,0.5769230769230769
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67730158,1,1.923076923076923,0.52
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67740158,2,1.807692307692308,1.106382978723404
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67750158,4,1.655172413793103,2.416666666666667
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67760158,4,1.64,2.439024390243902
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67770158,1,2.045454545454545,0.4888888888888889
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67780158,1,1.703703703703704,0.5869565217391304
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67790158,1,1.652173913043478,0.6052631578947368
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67850158,1,1.333333333333333,0.75
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67860158,1,1.590909090909091,0.6285714285714286
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67880158,4,1.9375,2.064516129032258
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67890158,1,1.764705882352941,0.5666666666666667
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67910158,2,1.7,1.176470588235294
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67930158,3,1.454545454545455,2.0625
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,67950158,1,1.666666666666667,0.6
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,68000158,1,1.571428571428571,0.6363636363636364
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,68010158,2,1.833333333333333,1.090909090909091
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,68020158,4,3,1.333333333333333
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,68040158,1,1.333333333333333,0.75
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,68050158,2,1.857142857142857,1.076923076923077
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,68060158,1,1.25,0.8
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,68080158,1,1.2,0.8333333333333334
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67270158,68090158,3,2.333333333333333,1.285714285714286
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67280158,127,147.7441860465116,0.8595938926491421
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67290158,122,101.0823529411765,1.206936685288641
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67300158,51,43.11904761904762,1.182771949199337
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67310158,26,26.28915662650602,0.9890009165902841
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67320158,13,18.18292682926829,0.7149564050972501
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67330158,15,14.96296296296296,1.002475247524752
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67340158,9,12.15189873417722,0.740625
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67350158,11,11.2051282051282,0.9816933638443937
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67360158,7,9.31578947368421,0.751412429378531
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67370158,11,8.283783783783784,1.3278955954323
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67380158,9,7.971428571428572,1.129032258064516
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67390158,7,8.366197183098592,0.8367003367003366
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67400158,12,7.014285714285714,1.710794297352342
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67410158,5,6,0.8333333333333334
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67420158,5,6.46969696969697,0.7728337236533958
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67430158,6,5.828125,1.029490616621984
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67440158,6,5.072463768115942,1.182857142857143
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67450158,10,4.967741935483871,2.012987012987013
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67460158,7,5.142857142857143,1.361111111111111
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67470158,9,4.8,1.875
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67480158,8,4.844827586206897,1.651245551601424
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67500158,9,4.75925925925926,1.891050583657587
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67510158,6,4.450980392156863,1.348017621145374
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67520158,12,4.24,2.830188679245283
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67530158,11,4.481481481481482,2.454545454545454
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67540158,2,3.807692307692307,0.5252525252525253
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67550158,3,4.340909090909091,0.6910994764397906
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67560158,1,3.723404255319149,0.2685714285714286
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67570158,4,3.023809523809524,1.322834645669291
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67580158,5,3.444444444444445,1.451612903225806
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67590158,4,3.48780487804878,1.146853146853147
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67600158,3,2.95,1.016949152542373
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67640158,3,2.641025641025641,1.135922330097087
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67650158,1,2.931034482758621,0.3411764705882353
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67660158,2,2.945945945945946,0.6788990825688073
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67670158,3,2.393939393939394,1.253164556962025
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67680158,1,2.5625,0.3902439024390244
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67690158,1,2.217391304347826,0.4509803921568628
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67710158,2,1.769230769230769,1.130434782608696
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67730158,1,1.733333333333333,0.5769230769230769
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67740158,6,1.923076923076923,3.12
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67750158,1,1.807692307692308,0.5531914893617021
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67760158,2,1.655172413793103,1.208333333333333
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67770158,2,1.64,1.219512195121951
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67780158,4,2.045454545454545,1.955555555555555
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67790158,4,1.703703703703704,2.347826086956522
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67810158,1,1.428571428571429,0.7
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67820158,2,1.736842105263158,1.151515151515151
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67830158,3,1.95,1.538461538461539
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67840158,1,1.625,0.6153846153846154
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67850158,2,1.555555555555556,1.285714285714286
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67860158,1,1.333333333333333,0.75
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67870158,1,1.590909090909091,0.6285714285714286
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67890158,3,1.9375,1.548387096774194
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67900158,1,1.764705882352941,0.5666666666666667
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67910158,1,1.538461538461539,0.6499999999999999
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67920158,1,1.7,0.5882352941176471
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67950158,2,1.545454545454545,1.294117647058824
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67960158,1,1.666666666666667,0.6
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67980158,1,1.5,0.6666666666666666
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,67990158,1,1.1,0.9090909090909091
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,68020158,1,1.833333333333333,0.5454545454545455
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,68030158,3,3,1
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,68050158,1,1.333333333333333,0.75
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,68060158,1,1.857142857142857,0.5384615384615384
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,68070158,2,1.25,1.6
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67280158,68090158,1,1.2,0.8333333333333334
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67290158,141,147.7441860465116,0.9543522745159767
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67300158,101,101.0823529411765,0.999185288640596
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67310158,59,43.11904761904762,1.368304803975704
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67320158,19,26.28915662650602,0.7227314390467461
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67330158,16,18.18292682926829,0.879946344735077
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67340158,18,14.96296296296296,1.202970297029703
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67350158,26,12.15189873417722,2.139583333333333
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67360158,18,11.2051282051282,1.606407322654462
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67370158,20,9.31578947368421,2.146892655367231
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67380158,12,8.283783783783784,1.448613376835236
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67390158,9,7.971428571428572,1.129032258064516
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67400158,5,8.366197183098592,0.5976430976430976
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67410158,10,7.014285714285714,1.425661914460285
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67420158,13,6,2.166666666666667
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67430158,10,6.46969696969697,1.545667447306792
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67440158,12,5.828125,2.058981233243968
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67450158,7,5.072463768115942,1.38
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67460158,5,4.967741935483871,1.006493506493507
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67470158,9,5.142857142857143,1.75
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67480158,6,4.8,1.25
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67490158,8,4.844827586206897,1.651245551601424
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67500158,8,4.491228070175438,1.78125
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67510158,3,4.75925925925926,0.6303501945525292
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67520158,13,4.450980392156863,2.920704845814978
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67530158,10,4.24,2.358490566037736
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67540158,5,4.481481481481482,1.115702479338843
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67550158,6,3.807692307692307,1.575757575757576
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67560158,5,4.340909090909091,1.151832460732984
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67570158,6,3.723404255319149,1.611428571428571
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67580158,5,3.023809523809524,1.653543307086614
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67590158,3,3.444444444444445,0.8709677419354839
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67600158,1,3.48780487804878,0.2867132867132867
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67610158,1,2.95,0.3389830508474576
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67290158,67620158,1,3.2,0.3125
